event_tapology_id,event_tapology_url,event_name,event_date_raw,event_date,promotion_name,promotion_tapology_id,promotion_tapology_url
133259,https://www.tapology.com/fightcenter/events/133259-aca-194,ACA 194: Aliakbari vs. Johnson,2025-Oct 23,2025-10-23,ACA,2555,https://www.tapology.com/fightcenter/promotions/2555-absolute-championship-akhmat-aca
109777,https://www.tapology.com/fightcenter/events/109777-karate-combat-kickback-1,Karate Combat,2024-Jan 26,2024-01-26,KC,3637,https://www.tapology.com/fightcenter/promotions/3637-karate-combat-kc
65325,https://www.tapology.com/fightcenter/events/65325-hfc-42,HFC 42,2020-Feb  7,2020-02-07,HFC,69,https://www.tapology.com/fightcenter/promotions/69-hoosier-fight-club-hfc
49828,https://www.tapology.com/fightcenter/events/49828-new-league-fights-9-st-valentines-day-massacre,New League Fights 9,2018-Feb  3,2018-02-03,NLP,1637,https://www.tapology.com/fightcenter/promotions/1637-new-league-promotions-nlp
48129,https://www.tapology.com/fightcenter/events/48129-hfc-35,HFC 35: Black & Blue,2017-Nov 24,2017-11-24,HFC,69,https://www.tapology.com/fightcenter/promotions/69-hoosier-fight-club-hfc
45678,https://www.tapology.com/fightcenter/events/45678-night-of-explosion-2,Night of Explosion 2,2017-May  6,2017-05-06,,,
129455,https://www.tapology.com/fightcenter/events/129455-wlf-mma-85,WLF MMA 85,2025-Jun 27,2025-06-27,WLF,1707,https://www.tapology.com/fightcenter/promotions/1707-wulinfeng-wlf
102150,https://www.tapology.com/fightcenter/events/102150-wlf-mma-65,WLF MMA 65,2023-Jun 28,2023-06-28,WLF,1707,https://www.tapology.com/fightcenter/promotions/1707-wulinfeng-wlf
79402,https://www.tapology.com/fightcenter/events/79402-wlf-mma-53,WLF MMA 53,2021-May 15,2021-05-15,WLF,1707,https://www.tapology.com/fightcenter/promotions/1707-wulinfeng-wlf
95449,https://www.tapology.com/fightcenter/events/95449-heroine-fc,Heroine FC,2019-Apr 13,2019-04-13,HFC,2386,https://www.tapology.com/fightcenter/promotions/2386-heroine-fc-hfc
54393,https://www.tapology.com/fightcenter/events/54393-ckf-115,CKF 115,2017-Jul  7,2017-07-07,CKF,1077,https://www.tapology.com/fightcenter/promotions/1077-chinese-kungfu-championships-ckf
43699,https://www.tapology.com/fightcenter/events/43699-wbk-22,WBK 22,2017-Jan  7,2017-01-07,WBK,1590,https://www.tapology.com/fightcenter/promotions/1590-wbk-wbk
55504,https://www.tapology.com/fightcenter/events/55504-bellator-210-manhoef-vs-njokuani,Bellator 210,2018-Nov 30,2018-11-30,BFC,2,https://www.tapology.com/fightcenter/promotions/2-bellator-fighting-championships-bfc
46033,https://www.tapology.com/fightcenter/events/46033-bellator-182,Bellator 182,2017-Aug 25,2017-08-25,BFC,2,https://www.tapology.com/fightcenter/promotions/2-bellator-fighting-championships-bfc
43920,https://www.tapology.com/fightcenter/events/43920-bellator-175-rampage-vs-king-mo-2,Bellator 175,2017-Mar 31,2017-03-31,BFC,2,https://www.tapology.com/fightcenter/promotions/2-bellator-fighting-championships-bfc
41700,https://www.tapology.com/fightcenter/events/41700-bellator-163-koreshkov-vs-lima-2,Bellator 164,2016-Nov 10,2016-11-10,BFC,2,https://www.tapology.com/fightcenter/promotions/2-bellator-fighting-championships-bfc
19373,https://www.tapology.com/fightcenter/events/19373-bamma-badbeat-10,BAMMA Badbeat 10,2013-Aug  9,2013-08-09,BU,145,https://www.tapology.com/fightcenter/promotions/145-bamma-usa
89494,https://www.tapology.com/fightcenter/events/89494-contender-series-2022,Contender Series 2022,2022-Aug  2,2022-08-02,DWCS,2026,https://www.tapology.com/fightcenter/promotions/2026-dana-whites-contender-series-dwcs
57693,https://www.tapology.com/fightcenter/events/57693-eternal-mma-42,Eternal MMA 42,2019-Mar 23,2019-03-23,EMMA,709,https://www.tapology.com/fightcenter/promotions/709-eternal-mma-emma
52786,https://www.tapology.com/fightcenter/events/52786-acb-88-silva-vs-camozzi,ACB 88: Brisbane,2018-Jun 16,2018-06-16,ACB,972,https://www.tapology.com/fightcenter/promotions/972-fight-club-berkut-fcb
45621,https://www.tapology.com/fightcenter/events/45621-nitro-mma-14-reloaded,Nitro MMA 14,2017-Jun 10,2017-06-10,NMMA,271,https://www.tapology.com/fightcenter/promotions/271-nitro-mma-nmma
37949,https://www.tapology.com/fightcenter/events/37949-eternal-mma-16,Eternal MMA 16,2016-Apr  2,2016-04-02,EMMA,709,https://www.tapology.com/fightcenter/promotions/709-eternal-mma-emma
28939,https://www.tapology.com/fightcenter/events/28939-nitro-mma-13,Nitro MMA 13,2015-Mar 21,2015-03-21,NMMA,271,https://www.tapology.com/fightcenter/promotions/271-nitro-mma-nmma
23487,https://www.tapology.com/fightcenter/events/23487-eternal-mma-5,Eternal MMA 5,2014-May  3,2014-05-03,EMMA,709,https://www.tapology.com/fightcenter/promotions/709-eternal-mma-emma
18774,https://www.tapology.com/fightcenter/events/18774-nitro-mma-9,Nitro MMA 9,2013-Jul 13,2013-07-13,NMMA,271,https://www.tapology.com/fightcenter/promotions/271-nitro-mma-nmma
61536,https://www.tapology.com/fightcenter/events/61536-pfl-2019-8-playoffs,PFL 2019 #8,2019-Oct 17,2019-10-17,PFL,1969,https://www.tapology.com/fightcenter/promotions/1969-professional-fighters-league-pfl
49523,https://www.tapology.com/fightcenter/events/49523-the-ultimate-fighter-season-25-redemption,The Ultimate Fighter Season 25,2017-Feb 22,2017-02-22,TUF,1375,https://www.tapology.com/fightcenter/promotions/1375-the-ultimate-fighter-tuf
49521,https://www.tapology.com/fightcenter/events/49521-the-ultimate-fighter-season-25-redemption,The Ultimate Fighter Season 25,2017-Feb  8,2017-02-08,TUF,1375,https://www.tapology.com/fightcenter/promotions/1375-the-ultimate-fighter-tuf
24694,https://www.tapology.com/fightcenter/events/24694-ufc-177-jones-vs-gustafsson-2,UFC 177: Dillashaw vs. Soto,2014-Aug 30,2014-08-30,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
13105,https://www.tapology.com/fightcenter/events/13105-ufc-on-fx-4,UFC on FX 4,2012-Jun 22,2012-06-22,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
,https://www.tapology.com/fightcenter/events/the-ultimate-fighter-13-finale,The Ultimate Fighter 13 Finale,2011-Jun  4,2011-06-04,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
34979,https://www.tapology.com/fightcenter/events/34979-the-ultimate-fighter-season-13-team-lesnar-vs-team-dos-santos,The Ultimate Fighter Season 13,2011-Mar  1,2011-03-01,TUF,1375,https://www.tapology.com/fightcenter/promotions/1375-the-ultimate-fighter-tuf
34976,https://www.tapology.com/fightcenter/events/34976-the-ultimate-fighter-season-13-team-lesnar-vs-team-dos-santos,The Ultimate Fighter Season 13,2011-Feb 22,2011-02-22,TUF,1375,https://www.tapology.com/fightcenter/promotions/1375-the-ultimate-fighter-tuf
34972,https://www.tapology.com/fightcenter/events/34972-the-ultimate-fighter-season-13-team-lesnar-vs-team-dos-santos,The Ultimate Fighter Season 13,2011-Feb  7,2011-02-07,TUF,1375,https://www.tapology.com/fightcenter/promotions/1375-the-ultimate-fighter-tuf
63483,https://www.tapology.com/fightcenter/events/63483-nfc-121,NFC 121,2019-Oct 12,2019-10-12,NFC,163,https://www.tapology.com/fightcenter/promotions/163-wild-bills-fight-night-wbfn
61144,https://www.tapology.com/fightcenter/events/61144-lfa-71-jackson-vs-marques,LFA 71: Jackson vs. Souza,2019-Jul 12,2019-07-12,LFA,1815,https://www.tapology.com/fightcenter/promotions/1815-legacy-fighting-alliance-lfa
57021,https://www.tapology.com/fightcenter/events/57021-national-fighting-championship-114,NFC 114,2018-Dec  7,2018-12-07,NFC,163,https://www.tapology.com/fightcenter/promotions/163-wild-bills-fight-night-wbfn
46701,https://www.tapology.com/fightcenter/events/46701-nfc-96,NFC 96,2017-Jun 30,2017-06-30,NFC,163,https://www.tapology.com/fightcenter/promotions/163-wild-bills-fight-night-wbfn
34930,https://www.tapology.com/fightcenter/events/34930-legacy-fc-47-harvison-vs-rinaldi,Legacy FC 47,2015-Oct 16,2015-10-16,LFC,22,https://www.tapology.com/fightcenter/promotions/22-legacy-fighting-championship-lfc
29277,https://www.tapology.com/fightcenter/events/29277-legacy-fc-40-east-vs-cason,Legacy FC 40,2015-Mar 20,2015-03-20,LFC,22,https://www.tapology.com/fightcenter/promotions/22-legacy-fighting-championship-lfc
22212,https://www.tapology.com/fightcenter/events/22212-nfc-62,NFC 62: Wild Bill's Fight Night 61,2014-Jan 25,2014-01-25,NFC,163,https://www.tapology.com/fightcenter/promotions/163-wild-bills-fight-night-wbfn
19779,https://www.tapology.com/fightcenter/events/19779-nfc-58-harvison-vs-weathers,NFC 58: Wild Bill's Fight Night 57,2013-Jul 19,2013-07-19,NFC,163,https://www.tapology.com/fightcenter/promotions/163-wild-bills-fight-night-wbfn
17165,https://www.tapology.com/fightcenter/events/17165-bellator-88,Bellator 88,2013-Feb  7,2013-02-07,BFC,2,https://www.tapology.com/fightcenter/promotions/2-bellator-fighting-championships-bfc
10569,https://www.tapology.com/fightcenter/events/10569-ufc-on-fox-1,UFC on FOX 1,2011-Nov 12,2011-11-12,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
,https://www.tapology.com/fightcenter/events/ufc-fight-night-25-battle-on-the-bayou,UFC Fight Night 25,2011-Sep 17,2011-09-17,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
34973,https://www.tapology.com/fightcenter/events/34973-the-ultimate-fighter-season-13-team-lesnar-vs-team-dos-santos,The Ultimate Fighter Season 13,2011-Feb  9,2011-02-09,TUF,1375,https://www.tapology.com/fightcenter/promotions/1375-the-ultimate-fighter-tuf
119229,https://www.tapology.com/fightcenter/events/119229-pfl-10-2024-championships,PFL 2024 Championships,2024-Nov 29,2024-11-29,PFL,1969,https://www.tapology.com/fightcenter/promotions/1969-professional-fighters-league-pfl
113641,https://www.tapology.com/fightcenter/events/113641-pfl-8-2024-playoffs,PFL 8: 2024 Playoffs,2024-Aug 16,2024-08-16,PFL,1969,https://www.tapology.com/fightcenter/promotions/1969-professional-fighters-league-pfl
109606,https://www.tapology.com/fightcenter/events/109606-pfl-vs-bellator-champs,PFL vs. Bellator,2024-Feb 24,2024-02-24,PFL,1969,https://www.tapology.com/fightcenter/promotions/1969-professional-fighters-league-pfl
104297,https://www.tapology.com/fightcenter/events/104297-pfl-10-2023-championships,PFL 10: 2023 PFL World Championship,2023-Nov 24,2023-11-24,PFL,1969,https://www.tapology.com/fightcenter/promotions/1969-professional-fighters-league-pfl
101462,https://www.tapology.com/fightcenter/events/101462-pfl-2023-playoffs,PFL 7: 2023 Playoffs,2023-Aug  4,2023-08-04,PFL,1969,https://www.tapology.com/fightcenter/promotions/1969-professional-fighters-league-pfl
70174,https://www.tapology.com/fightcenter/events/70174-ufc-fight-night,UFC Fight Night,2020-Aug 29,2020-08-29,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
59116,https://www.tapology.com/fightcenter/events/59116-island-fights-54,Island Fights 54,2019-Mar 22,2019-03-22,IF,684,https://www.tapology.com/fightcenter/promotions/684-island-fights-if
58847,https://www.tapology.com/fightcenter/events/58847-island-fights-53,Island Fights 53,2019-Mar  6,2019-03-06,IF,684,https://www.tapology.com/fightcenter/promotions/684-island-fights-if
57596,https://www.tapology.com/fightcenter/events/57596-showcase-mma,Showcase MMA,2019-Jan 25,2019-01-25,864,2300,https://www.tapology.com/fightcenter/promotions/2300-864-fighting-championship-864
117751,https://www.tapology.com/fightcenter/events/117751-we-love-mma-79,We Love MMA 79,2025-May 10,2025-05-10,WLMMA,643,https://www.tapology.com/fightcenter/promotions/643-free-fight-association-germany-ffa
117763,https://www.tapology.com/fightcenter/events/117763-kof,KOF 13,2025-Jan 24,2025-01-24,KOF,4890,https://www.tapology.com/fightcenter/promotions/4890-the-king-of-fighters-kof
89288,https://www.tapology.com/fightcenter/events/89288-aca-141-bagov-vs-magomedov,ACA 141: Froes vs. Suleymanov,2022-Jul 22,2022-07-22,ACA,2555,https://www.tapology.com/fightcenter/promotions/2555-absolute-championship-akhmat-aca
83356,https://www.tapology.com/fightcenter/events/83356-aca-132-johnson-vs-vakhaev,ACA 132: Johnson vs. Vakhaev,2021-Nov 19,2021-11-19,ACA,2555,https://www.tapology.com/fightcenter/promotions/2555-absolute-championship-akhmat-aca
79575,https://www.tapology.com/fightcenter/events/79575-aca-127-khasbulaev-vs-kishev,ACA 127: Albaskhanov vs. Kerefov,2021-Aug 28,2021-08-28,ACA,2555,https://www.tapology.com/fightcenter/promotions/2555-absolute-championship-akhmat-aca
54853,https://www.tapology.com/fightcenter/events/54853-lfa-50-allen-vs-hiley,LFA 50: Allen vs. Hiley,2018-Sep 21,2018-09-21,LFA,1815,https://www.tapology.com/fightcenter/promotions/1815-legacy-fighting-alliance-lfa
46958,https://www.tapology.com/fightcenter/events/46958-nce-16-ladies,NCE 16: Ladies,2017-Jul 15,2017-07-15,NCE,1504,https://www.tapology.com/fightcenter/promotions/1504-new-corpore-extreme-nce
45780,https://www.tapology.com/fightcenter/events/45780-nce-13,NCE 13,2017-May 13,2017-05-13,NCE,1504,https://www.tapology.com/fightcenter/promotions/1504-new-corpore-extreme-nce
43892,https://www.tapology.com/fightcenter/events/43892-nce-10,NCE 10,2017-Feb  4,2017-02-04,NCE,1504,https://www.tapology.com/fightcenter/promotions/1504-new-corpore-extreme-nce
43012,https://www.tapology.com/fightcenter/events/43012-nce-9,NCE 9,2016-Dec 10,2016-12-10,NCE,1504,https://www.tapology.com/fightcenter/promotions/1504-new-corpore-extreme-nce
113372,https://www.tapology.com/fightcenter/events/113372-ces-78,CES 78: Rosa vs. Benson,2024-Aug  3,2024-08-03,CES,36,https://www.tapology.com/fightcenter/promotions/36-classic-entertainment-sports-mma-ces
83368,https://www.tapology.com/fightcenter/events/83368-cffc-102,CFFC 102: Burrell vs. Stewart,2021-Oct 30,2021-10-30,CFFC,57,https://www.tapology.com/fightcenter/promotions/57-cage-fury-fighting-championships-cffc
80861,https://www.tapology.com/fightcenter/events/80861-cffc-99,CFFC 99: Hodge vs. Rodriguez,2021-Aug 14,2021-08-14,CFFC,57,https://www.tapology.com/fightcenter/promotions/57-cage-fury-fighting-championships-cffc
74816,https://www.tapology.com/fightcenter/events/74816-cffc-90,CFFC 90: Huckbody vs. Adams,2020-Dec 17,2020-12-17,CFFC,57,https://www.tapology.com/fightcenter/promotions/57-cage-fury-fighting-championships-cffc
72013,https://www.tapology.com/fightcenter/events/72013-cffc-84,CFFC 84,2020-Sep 17,2020-09-17,CFFC,57,https://www.tapology.com/fightcenter/promotions/57-cage-fury-fighting-championships-cffc
51537,https://www.tapology.com/fightcenter/events/51537-acb-84-toledo-vs-vega,ACB 84: Burrell vs Agujev,2018-Apr  7,2018-04-07,ACB,972,https://www.tapology.com/fightcenter/promotions/972-fight-club-berkut-fcb
49409,https://www.tapology.com/fightcenter/events/49409-acb-80-tumenov-vs-berkhamov,ACB 80: Burrell vs. Tumenov,2018-Feb 16,2018-02-16,ACB,972,https://www.tapology.com/fightcenter/promotions/972-fight-club-berkut-fcb
48593,https://www.tapology.com/fightcenter/events/48593-acb-77-moscow-vasilevsky-vs-duraev,ACB 77: Vasilevsky vs. Duraev,2017-Dec 23,2017-12-23,ACB,972,https://www.tapology.com/fightcenter/promotions/972-fight-club-berkut-fcb
45629,https://www.tapology.com/fightcenter/events/45629-xcc-28,XCC 28,2017-Jun 23,2017-06-23,XCC,167,https://www.tapology.com/fightcenter/promotions/167-xtreme-caged-combat-xcc
39237,https://www.tapology.com/fightcenter/events/39237-global-proving-ground-24-fighting-for-wounded-warriors-3,Global Proving Ground 24,2016-May 14,2016-05-14,GPG,1178,https://www.tapology.com/fightcenter/promotions/1178-global-proving-ground-gpg
34763,https://www.tapology.com/fightcenter/events/34763-global-proving-ground-22-legends-rising-stars,Global Proving Ground 22,2015-Nov 21,2015-11-21,GPG,1178,https://www.tapology.com/fightcenter/promotions/1178-global-proving-ground-gpg
31001,https://www.tapology.com/fightcenter/events/31001-cffc-48,CFFC 48: Good vs. Burrell,2015-May  9,2015-05-09,CFFC,57,https://www.tapology.com/fightcenter/promotions/57-cage-fury-fighting-championships-cffc
28223,https://www.tapology.com/fightcenter/events/28223-fight-night-mma-16,NEF 16: New Blood Rising,2015-Feb  7,2015-02-07,NEF,109,https://www.tapology.com/fightcenter/promotions/109-fight-night-mma-fnmma
22121,https://www.tapology.com/fightcenter/events/22121-bellator-112-straus-vs-curran-3,Bellator 112,2014-Mar 14,2014-03-14,BFC,2,https://www.tapology.com/fightcenter/promotions/2-bellator-fighting-championships-bfc
19913,https://www.tapology.com/fightcenter/events/19913-bellator-107,Bellator 108,2013-Nov 15,2013-11-15,BFC,2,https://www.tapology.com/fightcenter/promotions/2-bellator-fighting-championships-bfc
20031,https://www.tapology.com/fightcenter/events/20031-rumble-in-richmond,Richmond Rumble MMA,2013-Sep 28,2013-09-28,RR,723,https://www.tapology.com/fightcenter/promotions/723-richmond-rumble-mma-rr
12767,https://www.tapology.com/fightcenter/events/12767-strikeforce,Strikeforce,2012-May 19,2012-05-19,SF,4,https://www.tapology.com/fightcenter/promotions/4-strikeforce-sf
11693,https://www.tapology.com/fightcenter/events/11693-strikeforce,Strikeforce,2012-Jan  7,2012-01-07,SF,4,https://www.tapology.com/fightcenter/promotions/4-strikeforce-sf
9874,https://www.tapology.com/fightcenter/events/9874-strikeforce-challengers-18,Strikeforce Challengers 18,2011-Aug 12,2011-08-12,SF,4,https://www.tapology.com/fightcenter/promotions/4-strikeforce-sf
,https://www.tapology.com/fightcenter/events/strikeforce-overeem-vs-werdum,Strikeforce,2011-Jun 18,2011-06-18,SF,4,https://www.tapology.com/fightcenter/promotions/4-strikeforce-sf
8892,https://www.tapology.com/fightcenter/events/8892-cffc-6-the-return,CFFC 6 : The Return,2011-Feb  4,2011-02-04,CFFC,57,https://www.tapology.com/fightcenter/promotions/57-cage-fury-fighting-championships-cffc
